geonameid;asciiname;latitude;longitude;population;timezone
1273193;Deoria;26.50167;83.77936;129570;Asia/Kolkata
1273206;Deoranian;28.62989;79.47648;19788;Asia/Kolkata
1273228;Deoli;20.6492;78.48023;16685;Asia/Kolkata
1273232;Deolali;19.94404;73.83441;52958;Asia/Kolkata
1273246;Deogarh;21.53768;84.73372;21134;Asia/Kolkata
1273265;Deoband;29.69505;77.67964;88171;Asia/Kolkata
1273272;Denkanikota;12.5301;77.78887;19358;Asia/Kolkata
1273294;Delhi;28.65195;77.23149;10927986;Asia/Kolkata
1273309;Dehri;24.90247;84.18217;129938;Asia/Kolkata
1273313;Dehra Dun;30.32443;78.03392;522081;Asia/Kolkata
1273369;Dausa;26.89;76.33584;73034;Asia/Kolkata
1273374;Daund;18.46515;74.58375;45440;Asia/Kolkata
1273390;Daudnagar;25.03473;84.40095;41236;Asia/Kolkata
1273397;Dattapur;20.78075;78.1407;21763;Asia/Kolkata
1273403;Datia;25.67312;78.45908;90628;Asia/Kolkata
1273409;Dataganj;28.0253;79.40819;24562;Asia/Kolkata
1273410;Dasuya;31.81679;75.6531;20697;Asia/Kolkata
1273416;Dasna;28.67736;77.52252;27926;Asia/Kolkata
1273434;Daryapur;20.92489;77.32644;35782;Asia/Kolkata
1273440;Darwha;20.31017;77.77257;23062;Asia/Kolkata
1273467;Darjiling;27.03333;88.26667;123797;Asia/Kolkata
1273491;Darbhanga;26.15216;85.89707;287150;Asia/Kolkata
1273574;Dandeli;15.26667;74.61667;52295;Asia/Kolkata
1273581;Dinapore;25.63705;85.04794;152940;Asia/Kolkata
1273587;Damoh;23.83312;79.4419;118776;Asia/Kolkata
1273593;Damnagar;21.69232;71.51747;17766;Asia/Kolkata
1273618;Daman;20.41431;72.83236;39737;Asia/Kolkata
1273626;Daltonganj;24.03971;84.0658;77704;Asia/Kolkata
1273628;Dalsingh Sarai;25.66795;85.83636;21611;Asia/Kolkata
1273642;Dalkola;25.87577;87.84009;15285;Asia/Kolkata
1273665;Dakor;22.75268;73.14967;25019;Asia/Kolkata
1273687;Dohad;22.83283;74.25986;83966;Asia/Kolkata
1273704;Dahegam;23.16903;72.82161;40671;Asia/Kolkata
1273708;Dahanu;19.96778;72.71263;49048;Asia/Kolkata
1273724;Dadri;28.55257;77.55403;70609;Asia/Kolkata
1273745;Dabwali;29.94906;74.73832;62113;Asia/Kolkata
1273751;Dabra;25.88572;78.33221;60836;Asia/Kolkata
1273756;Daboh;26.00239;78.87658;18298;Asia/Kolkata
1273766;Dabhoi;22.18333;73.43333;56253;Asia/Kolkata
1273780;Cuttack;20.46497;85.87927;580000;Asia/Kolkata
1273788;Curchorem;15.26349;74.10875;22510;Asia/Kolkata
1273793;Cuncolim;15.1773;73.99392;16122;Asia/Kolkata
1273795;Cumbum;15.58302;79.10981;22653;Asia/Kolkata
1273800;Cuddapah;14.4775;78.82353;127010;Asia/Kolkata
1273802;Cuddalore;11.74629;79.76436;158569;Asia/Kolkata
1273834;Coondapoor;13.63126;74.6902;28491;Asia/Kolkata
1273850;Colonelganj;27.13432;81.69868;25503;Asia/Kolkata
1273856;Colgong;25.26328;87.23264;24081;Asia/Kolkata
1273858;Calangute;15.5439;73.7553;17446;Asia/Kolkata
1273865;Coimbatore;11.00555;76.96612;959823;Asia/Kolkata
1273874;Cochin;9.93988;76.26022;604696;Asia/Kolkata
1273880;Clement Town;30.26361;78.00862;20806;Asia/Kolkata
1273892;Churu;28.30415;74.96718;103533;Asia/Kolkata
1273909;Churachandpur;24.33353;93.66999;47774;Asia/Kolkata
1273923;Chunar;25.12776;82.8821;36459;Asia/Kolkata
1273960;Chotila;22.42347;71.19641;15197;Asia/Kolkata
1273992;Chopda;21.24578;75.29946;65598;Asia/Kolkata
1274020;Chodavaram;17.82884;82.93526;29000;Asia/Kolkata
1274021;Rampachodavaram;17.44088;81.77558;25074;Asia/Kolkata
1274032;Chittur;10.69967;76.7471;31608;Asia/Kolkata
1274040;Chittaurgarh;24.88963;74.62403;106710;Asia/Kolkata
1274043;Chittaranjan;23.85681;86.90324;45305;Asia/Kolkata
1274056;Chitradurga;14.22262;76.40038;138587;Asia/Kolkata
1274077;Chitapur;17.12357;77.0824;30139;Asia/Kolkata
1274102;Chidawa;28.23937;75.64035;41319;Asia/Kolkata
1274106;Chirala;15.82385;80.35219;87001;Asia/Kolkata
1274116;Chipurupalle;18.31142;83.56846;25898;Asia/Kolkata
1274119;Chiplun;17.53339;73.50935;51437;Asia/Kolkata
1274129;Chintamani;13.40181;78.05448;71798;Asia/Kolkata
1274146;Chinna Salem;11.63325;78.87223;20111;Asia/Kolkata
1274151;Chinnamanur;9.83999;77.38109;39213;Asia/Kolkata
1274169;Chincholi;17.46508;77.41874;20447;Asia/Kolkata
1274195;Chillupar;26.28221;83.5064;20518;Asia/Kolkata
1274213;Chilakalurupet;16.08987;80.16705;94011;Asia/Kolkata
1274218;Chikodi;16.42898;74.58591;34984;Asia/Kolkata
1274219;Chiknayakanhalli;13.41609;76.62063;24292;Asia/Kolkata
1274220;Chikmagalur;13.32231;75.774;121484;Asia/Kolkata
1274237;Chikhli;20.35046;76.25774;52841;Asia/Kolkata
1274243;Chik Ballapur;13.43512;77.72787;57831;Asia/Kolkata
1274256;Chidambaram;11.39907;79.69113;58650;Asia/Kolkata
1274265;Chicholi;21.46926;79.70151;18864;Asia/Kolkata
1274284;Chhoti Sadri;24.38145;74.7012;17335;Asia/Kolkata
1274285;Chhota Udepur;22.30401;74.0158;24517;Asia/Kolkata
1274304;Chhindwara;22.05697;78.93958;134847;Asia/Kolkata
1274315;Chhibramau;27.14872;79.50078;57071;Asia/Kolkata
1274337;Chhatarpur;24.9177;79.58871;111594;Asia/Kolkata
1274342;Chhatapur;26.21965;87.00479;23425;Asia/Kolkata
1274343;Chhata;27.72374;77.5081;21260;Asia/Kolkata
1274346;Chharra;27.9247;78.40102;24535;Asia/Kolkata
1274351;Chhaprauli;29.20989;77.17454;19224;Asia/Kolkata
1274353;Chapra;25.78031;84.74709;201597;Asia/Kolkata
1274359;Chhapar;27.819;74.43936;18727;Asia/Kolkata
1274369;Chhala;23.30779;72.77404;17323;Asia/Kolkata
1274381;Chhabra;24.66472;76.84379;25676;Asia/Kolkata
1274389;Chettipalaiyam;10.91209;77.03762;24080;Asia/Kolkata
1274394;Chetput;13.07;80.24083;18326;Asia/Kolkata
1274422;Chennimalai;11.16394;77.60414;16268;Asia/Kolkata
1274428;Chengannur;9.31575;76.61513;25043;Asia/Kolkata
1274429;Chengam;12.30889;78.79137;23904;Asia/Kolkata
1274430;Chengalpattu;12.69274;79.9773;65689;Asia/Kolkata
1274468;Chavakkad;10.53333;76.05;38011;Asia/Kolkata
1274532;Chaksu;26.6051;75.94814;33098;Asia/Kolkata
1274533;Chatrapur;19.35574;84.98359;21123;Asia/Kolkata
1274536;Chatra;24.20376;84.87032;46844;Asia/Kolkata
1274553;Chas;23.63556;86.16712;112141;Asia/Kolkata
1274560;Charthawal;29.54687;77.59438;19942;Asia/Kolkata
1274571;Charkhi Dadri;28.59166;76.27161;50558;Asia/Kolkata
1274574;Charkhari;25.40304;79.74877;24881;Asia/Kolkata
1274618;Chapar;26.27266;90.44556;19301;Asia/Kolkata
1274640;Channarayapatna;12.90642;76.38775;37681;Asia/Kolkata
1274641;Channapatna;12.65481;77.20495;66647;Asia/Kolkata
1274642;Channagiri;14.02399;75.92577;20376;Asia/Kolkata
1274664;Changanacheri;9.44203;76.53604;51430;Asia/Kolkata
1274673;Chandor;20.3306;74.24467;19592;Asia/Kolkata
1274674;Chandur Bazar;21.23853;77.74713;18780;Asia/Kolkata
1274675;Chandur;20.81408;77.98015;19163;Asia/Kolkata
1274676;Chandur;19.73444;79.17167;23125;Asia/Kolkata
1274693;Chanda;19.95076;79.29523;328351;Asia/Kolkata
1274699;Chandrakona;22.73333;87.51667;21855;Asia/Kolkata
1274714;Chandpur;29.13489;78.27187;73555;Asia/Kolkata
1274746;Chandigarh;30.73629;76.7884;960787;Asia/Kolkata
1274755;Chanderi;24.71312;78.13809;32549;Asia/Kolkata
1274767;Chanduasi;28.45178;78.78277;112635;Asia/Kolkata
1274770;Chandauli;25.25803;83.26825;25035;Asia/Kolkata
1274784;Chandannagar;22.86225;88.36796;180623;Asia/Kolkata
1274807;Chanasma;23.71472;72.11279;15572;Asia/Kolkata
1274821;Chamrajnagar;11.92312;76.93949;67992;Asia/Kolkata
1274837;Champa;22.03532;82.64234;41252;Asia/Kolkata
1274848;Chamba;32.55531;76.12647;21502;Asia/Kolkata
1274861;Challapalle;16.11756;80.93139;16841;Asia/Kolkata
1274862;Challakere;14.318;76.65165;53506;Asia/Kolkata
1274868;Chalisgaon;20.45781;75.01596;96381;Asia/Kolkata
1274874;Chalala;21.41073;71.16621;17081;Asia/Kolkata
1274890;Chakradharpur;22.67626;85.62906;40599;Asia/Kolkata
1274896;Chaklasi;22.6532;72.94497;38435;Asia/Kolkata
1274899;Chakia;26.41598;85.04665;17831;Asia/Kolkata
1274914;Chakan;18.76059;73.86351;23161;Asia/Kolkata
1274928;Chaibasa;22.54825;85.80458;66252;Asia/Kolkata
1274984;Canning;22.31453;88.66248;42132;Asia/Kolkata
1274987;Cannanore;11.86752;75.35763;62836;Asia/Kolkata
1275004;Kolkata;22.56263;88.36304;4631392;Asia/Kolkata
1275016;Byadgi;14.67325;75.4868;27719;Asia/Kolkata
1275019;Buxar;25.57548;83.98043;96120;Asia/Kolkata
1275050;Burla;21.50976;83.87259;40816;Asia/Kolkata
1275066;Burhar;23.21494;81.53204;18191;Asia/Kolkata
1275068;Burhanpur;21.30868;76.23026;202695;Asia/Kolkata
1275097;Bundu;23.16139;85.58925;19467;Asia/Kolkata
1275103;Bundi;25.43855;75.63735;98569;Asia/Kolkata
1275117;Buldana;20.52933;76.18457;66991;Asia/Kolkata
1275120;Bulandshahr;28.40392;77.85773;198612;Asia/Kolkata
1275147;Budhlada;29.92799;75.56205;25431;Asia/Kolkata
1275152;Budhana;29.28805;77.47534;35442;Asia/Kolkata
1275163;Budaun;28.03811;79.12668;161555;Asia/Kolkata
1275194;Brajarajnagar;21.81667;83.91667;79421;Asia/Kolkata
1275198;Brahmapur;19.31151;84.7929;324726;Asia/Kolkata
1275218;Botad;22.16917;71.66671;117053;Asia/Kolkata
1275230;Borsad;22.40788;72.89817;60271;Asia/Kolkata
1275248;Borivli;19.23496;72.85976;609617;Asia/Kolkata
1275321;Bongaigaon;26.47703;90.55815;64902;Asia/Kolkata
1275339;Mumbai;19.07283;72.88261;12691836;Asia/Kolkata
1275346;Bolpur;23.66278;87.69695;70998;Asia/Kolkata
1275362;Bokaro;23.78732;85.95622;418533;Asia/Kolkata
1275364;Bokajan;26.02131;93.77945;16561;Asia/Kolkata
1275368;Boisar;19.80362;72.75598;15692;Asia/Kolkata
1275388;Bodinayakkanur;10.01171;77.34976;75680;Asia/Kolkata
1275389;Buddh Gaya;24.69808;84.9869;35188;Asia/Kolkata
1275391;Bodhan;18.66208;77.88581;73938;Asia/Kolkata
1275406;Bobbili;18.57366;83.35925;52843;Asia/Kolkata
1275435;Biswan;27.49581;80.99618;52516;Asia/Kolkata
1275441;Bissau;28.24737;75.07666;22620;Asia/Kolkata
1275462;Bishnupur;23.0738;87.31991;64041;Asia/Kolkata
1275476;Bisauli;28.30772;78.93678;32154;Asia/Kolkata
1275481;Bisalpur;28.29253;79.80472;68355;Asia/Kolkata
1275488;Birur;13.59723;75.97167;23493;Asia/Kolkata
1275499;Birpur;26.50823;87.01194;18968;Asia/Kolkata
1275506;Birmitrapur;22.4;84.76667;27879;Asia/Kolkata
1275558;Binka;21.02626;83.81197;15095;Asia/Kolkata
1275572;Bindki;26.03613;80.57617;36058;Asia/Kolkata
1275582;Etawa;24.18351;78.20289;55185;Asia/Kolkata
1275589;Bilthra;26.12705;83.89148;17228;Asia/Kolkata
1275590;Bilsi;28.12941;78.9109;26320;Asia/Kolkata
1275593;Bilsanda;28.24341;79.95135;15538;Asia/Kolkata
1275610;Bilimora;20.76957;72.96134;510879;Asia/Kolkata
1275614;Bilhaur;26.84345;80.06388;19333;Asia/Kolkata
1275618;Bilgram;27.17509;80.03201;27173;Asia/Kolkata
1275619;Bilgi;16.34714;75.61804;16257;Asia/Kolkata
1275634;Bilaspur;28.88655;79.2703;39873;Asia/Kolkata
1275637;Bilaspur;22.08005;82.15543;282705;Asia/Kolkata
1275641;Bilasipara;26.23285;90.2341;37739;Asia/Kolkata
1275646;Bilari;28.62146;78.80361;29666;Asia/Kolkata
1275647;Bilara;26.18067;73.7055;41710;Asia/Kolkata
1275655;Bikramganj;25.21073;84.25508;42626;Asia/Kolkata
1275665;Bikaner;28.01762;73.31495;576015;Asia/Kolkata
1275679;Bijnor;29.373;78.13636;84593;Asia/Kolkata
1275692;Bijbehara;33.79378;75.107;24590;Asia/Kolkata
1275694;Bijawar;24.62351;79.48994;19468;Asia/Kolkata
1275701;Bijapur;16.82442;75.71537;271064;Asia/Kolkata
1275716;Bihar Sharif;25.20084;85.52389;244230;Asia/Kolkata
1275719;Bihariganj;25.73415;86.98837;32805;Asia/Kolkata
1275732;Bidhuna;26.80172;79.50829;27158;Asia/Kolkata
1275738;Bidar;17.91331;77.53011;204071;Asia/Kolkata
1275762;Biaora;23.86667;76.91667;41989;Asia/Kolkata
1275768;Bhuvanagiri;11.44154;79.64568;20656;Asia/Kolkata
1275778;Bhusaval;21.04365;75.78506;183001;Asia/Kolkata
1275804;Bhum;18.45908;75.65877;18543;Asia/Kolkata
1275812;Bhuj;23.25397;69.66928;133459;Asia/Kolkata
1275814;Bhudgaon;16.90742;74.59954;15738;Asia/Kolkata
1275817;Bhubaneshwar;20.27241;85.83385;762243;Asia/Kolkata
1275818;Bhuban;20.88197;85.83334;20478;Asia/Kolkata
1275836;Bhor;18.14861;73.84336;18982;Asia/Kolkata
1275841;Bhopal;23.25469;77.40289;1599914;Asia/Kolkata
1275848;Bhongir;17.51544;78.88563;50094;Asia/Kolkata
1275849;Bhongaon;27.25515;79.18118;29911;Asia/Kolkata
1275882;Bhogpur;31.55442;75.64271;18008;Asia/Kolkata
1275899;Bhiwani;28.79304;76.13968;190855;Asia/Kolkata
1275901;Bhiwandi;19.30023;73.05881;707035;Asia/Kolkata
1275905;Bhitarwar;25.79216;78.11085;17679;Asia/Kolkata
1275920;Bhinmal;24.99944;72.27141;42863;Asia/Kolkata
1275921;Bhinga;27.70283;81.9343;22016;Asia/Kolkata
1275925;Bhindar;24.50235;74.18551;16945;Asia/Kolkata
1275926;Bhind;26.56671;78.78728;174035;Asia/Kolkata
1275930;Bhimunipatnam;17.89017;83.45203;44843;Asia/Kolkata
1275947;Bhimavaram;16.54078;81.52322;142967;Asia/Kolkata
1275960;Bhilwara;25.34707;74.64081;326431;Asia/Kolkata
1275971;Bhilai;21.20919;81.4285;625138;Asia/Kolkata
1275977;Bhikhi;30.05918;75.535;15961;Asia/Kolkata
1275978;Bhikangaon;21.86764;75.96391;15321;Asia/Kolkata
1276013;Bhayavadar;21.85523;70.24791;19458;Asia/Kolkata
1276014;Bhayandar;19.30157;72.85107;520301;Asia/Kolkata
1276023;Bhawanipatna;19.90717;83.16697;64468;Asia/Kolkata
1276026;Bhawanigarh;30.26685;76.03854;19376;Asia/Kolkata
1276027;Bhawaniganj;24.41582;75.83552;38030;Asia/Kolkata
1276032;Bhavnagar;21.77445;72.1525;554978;Asia/Kolkata
1276037;Bhavani;11.44713;77.68424;39744;Asia/Kolkata
1276054;Bhattiprolu;16.1026;80.78074;18001;Asia/Kolkata
1276058;Bhatpara;22.86643;88.40113;483129;Asia/Kolkata
1276067;Bhatkal;13.98534;74.55531;31735;Asia/Kolkata
1276070;Bhatinda;30.20747;74.93893;242800;Asia/Kolkata
1276084;Bhatapara;21.735;81.94711;51751;Asia/Kolkata
1276092;Bhasawar;27.03895;77.04849;18996;Asia/Kolkata
1276095;Bharwari;25.56078;81.49164;16411;Asia/Kolkata
1276100;Bharuch;21.69482;72.9805;153528;Asia/Kolkata
1276103;Bharthana;26.75231;79.2218;41055;Asia/Kolkata
1276128;Bharatpur;27.21731;77.49009;229384;Asia/Kolkata
1276147;Bhanvad;21.93053;69.78081;20823;Asia/Kolkata
1276151;Bhanpuri;21.0919;80.93218;17270;Asia/Kolkata
1276152;Bhanpura;24.513;75.7469;17082;Asia/Kolkata
1276159;Bhanjanagar;19.92719;84.58201;20647;Asia/Kolkata
1276178;Bhander;25.73581;78.74555;22482;Asia/Kolkata
1276191;Bhandara;21.16817;79.64885;90183;Asia/Kolkata
1276219;Bhalki;18.04348;77.206;38583;Asia/Kolkata
1276249;Bhaisa;19.11285;77.96336;46120;Asia/Kolkata
1276265;Bhainsdehi;21.64491;77.63023;16400;Asia/Kolkata
1276300;Bhagalpur;25.24446;86.97183;361548;Asia/Kolkata
1276320;Bhadreswar;22.82449;88.33841;121662;Asia/Kolkata
1276321;Bhadravati;13.84846;75.70502;163903;Asia/Kolkata
1276325;Bhadrakh;21.05447;86.5156;98648;Asia/Kolkata
1276328;Bhadrachalam;17.66846;80.88887;45656;Asia/Kolkata
1276330;Bhadra;29.10298;75.17138;37629;Asia/Kolkata
1276335;Bhadohi;25.39526;82.5703;78568;Asia/Kolkata
1276353;Bhadaur;30.47651;75.33049;17532;Asia/Kolkata
1276355;Bhadasar;28.31457;74.28952;33006;Asia/Kolkata
1276370;Bhachau;23.29858;70.34279;24044;Asia/Kolkata
1276371;Bhabhua;25.04049;83.60749;48641;Asia/Kolkata
1276378;Beypore;11.17151;75.80611;70751;Asia/Kolkata
1276381;Bewar;27.21869;79.29761;23280;Asia/Kolkata
1276389;Betul;21.90056;77.90229;91953;Asia/Kolkata
1276393;Bettiah;26.80229;84.50311;127008;Asia/Kolkata
1276416;Betamcherla;15.45185;78.14611;35417;Asia/Kolkata
1276437;Beri Khas;28.70146;76.57708;16727;Asia/Kolkata
1276449;Berasia;23.63134;77.43351;27091;Asia/Kolkata
1276455;Beohari;24.02423;81.37831;22107;Asia/Kolkata
1276478;Bemetara;21.71556;81.53423;24910;Asia/Kolkata
1276486;Belur;13.16558;75.86519;21551;Asia/Kolkata
1276495;Belsand;26.44365;85.40076;19396;Asia/Kolkata
1276502;Belonia;23.25178;91.45407;16735;Asia/Kolkata
1276509;Bellary;15.14205;76.92398;336681;Asia/Kolkata
1276533;Belgaum;15.85212;74.50447;428720;Asia/Kolkata
1276548;Beldanga;23.93428;88.26018;27489;Asia/Kolkata
1276574;Bela;25.92058;81.99629;73992;Asia/Kolkata
1276589;Behror;27.88832;76.28108;25815;Asia/Kolkata
1276600;Behat;30.1718;77.6139;18223;Asia/Kolkata
1276609;Begusarai;25.41853;86.13389;103060;Asia/Kolkata
1276615;Begun;24.98333;75;20836;Asia/Kolkata
1276621;Begamganj;23.59917;78.34064;33467;Asia/Kolkata
1276627;Bedi;22.50143;70.04363;21327;Asia/Kolkata
1276634;Beawar;26.10119;74.32028;130777;Asia/Kolkata
1276642;Bazpur;29.15299;79.10814;23900;Asia/Kolkata
1276652;Bayana;26.90791;77.28985;36399;Asia/Kolkata
1276663;Bawana;28.7982;77.03431;24906;Asia/Kolkata
1276686;Bauda;20.83333;84.31667;18945;Asia/Kolkata
1276720;Batala;31.80921;75.20294;145468;Asia/Kolkata
1276724;Baswa;27.14955;76.58345;22515;Asia/Kolkata
1276731;Basudebpur;21.11974;86.72896;31827;Asia/Kolkata
1276736;Basti;26.78817;82.71617;115115;Asia/Kolkata
1276752;Basoda;23.85153;77.93652;69278;Asia/Kolkata
1276754;Basni;27.17232;73.64519;23414;Asia/Kolkata
1276757;Basmat;19.32872;77.15746;63972;Asia/Kolkata
1276764;Basi;30.6885;76.40111;18591;Asia/Kolkata
1276765;Basi;30.58813;76.84498;18739;Asia/Kolkata
1276767;Basi;26.8315;76.04856;21096;Asia/Kolkata
1276782;Basavana Bagevadi;16.57278;75.97252;30827;Asia/Kolkata
1276783;Basavakalyan;17.87445;76.94972;65805;Asia/Kolkata
1276810;Barwani;22.03232;74.89982;47343;Asia/Kolkata
1276815;Barwala;29.36747;75.90809;36694;Asia/Kolkata
1276829;Baruni;25.47509;85.96813;84888;Asia/Kolkata
1276832;Baruipur;22.35253;88.43882;47874;Asia/Kolkata
1276856;Barsi;18.23454;75.69275;110983;Asia/Kolkata
1276867;Barpeta;26.32293;91.00632;48824;Asia/Kolkata
1276870;Barpali;21.19005;83.58721;20202;Asia/Kolkata
1276895;Barnala;30.37451;75.5487;105016;Asia/Kolkata
1276901;Barmer;25.74572;71.39211;89487;Asia/Kolkata
1276919;Barki Saria;24.17543;85.89077;24134;Asia/Kolkata
1276927;Barka Kana;23.62199;85.46714;18182;Asia/Kolkata
1276938;Barjala;23.6182;91.35596;17998;Asia/Kolkata
1276939;Bari Sadri;24.41339;74.47331;15616;Asia/Kolkata
1276948;Bari;26.64661;77.61634;56136;Asia/Kolkata
1276954;Barhiya;25.28814;86.02055;43045;Asia/Kolkata
1276977;Barh;25.48339;85.70928;49557;Asia/Kolkata
1276982;Bargi;22.99138;79.8755;17588;Asia/Kolkata
1276988;Bargarh;21.33348;83.61905;68670;Asia/Kolkata
1277013;Bareilly;28.34702;79.42193;745435;Asia/Kolkata
1277022;Bardoli;21.12297;73.11151;57810;Asia/Kolkata
1277029;Barddhaman;23.25572;87.85691;301725;Asia/Kolkata
1277038;Bar Bigha;25.21855;85.7332;41758;Asia/Kolkata
1277044;Baraut;29.10199;77.26334;93544;Asia/Kolkata
1277053;Barauli;26.38109;84.58648;37302;Asia/Kolkata
1277065;Barasat;22.72154;88.48198;298127;Asia/Kolkata
1277066;Barasat;22.22516;88.45086;237783;Asia/Kolkata
1277082;Baranagar;22.64132;88.37727;260072;Asia/Kolkata
1277084;Baran;25.1;76.51667;87478;Asia/Kolkata
1277085;Baramula;34.209;74.34285;77276;Asia/Kolkata
1277091;Baramati;18.15174;74.57767;53919;Asia/Kolkata
1277100;Barakpur;22.76602;88.36336;148174;Asia/Kolkata
1277183;Bapatla;15.90422;80.46743;70117;Asia/Kolkata
1277200;Banur;30.55407;76.71948;17349;Asia/Kolkata
1277201;Bantval;12.8905;75.03489;37619;Asia/Kolkata
1277202;Bantva;21.48815;70.07576;15051;Asia/Kolkata
1277214;Banswara;23.54109;74.4425;93648;Asia/Kolkata
1277216;Banswada;18.37725;77.88007;22665;Asia/Kolkata
1277232;Bansi;27.17749;82.93442;39926;Asia/Kolkata
1277238;Bansdih;25.88377;84.21827;21457;Asia/Kolkata
1277240;Bansbaria;22.95387;88.40098;108474;Asia/Kolkata
1277255;Bannur;12.33295;76.86201;25455;Asia/Kolkata
1277263;Banmankhi;25.88857;87.19421;26806;Asia/Kolkata
1277264;Bankura;23.23241;87.0716;133966;Asia/Kolkata
1277273;Banki;20.37912;85.52953;16555;Asia/Kolkata
1277289;Banka;24.88091;86.92257;38939;Asia/Kolkata
1277318;Bangarmau;26.8912;80.21149;37425;Asia/Kolkata
1277320;Bangarapet;12.99199;78.17925;42789;Asia/Kolkata
1277322;Bangaon;25.86728;86.51152;60000;Asia/Kolkata
1277324;Bangaon;23.04553;88.83084;111693;Asia/Kolkata
1277330;Banganapalle;15.31691;78.22701;25325;Asia/Kolkata
1277333;Bengaluru;12.97194;77.59369;5104047;Asia/Kolkata
1277338;Banga;31.18874;75.99495;19234;Asia/Kolkata
1277358;Bandipura;34.41728;74.64308;31978;Asia/Kolkata
1277362;Bandikui;27.05087;76.57325;16165;Asia/Kolkata
1277397;Banda;25.47758;80.33491;152218;Asia/Kolkata
1277398;Banda;24.04488;78.96094;28978;Asia/Kolkata
1277409;Banat;29.46355;77.35478;21580;Asia/Kolkata
1277426;Banapur;19.77889;85.17033;17499;Asia/Kolkata
1277442;Bamor Kalan;24.89298;78.15105;27860;Asia/Kolkata
1277508;Balurghat;25.22099;88.77732;141404;Asia/Kolkata
1277514;Balugaon;20.17811;85.11225;17238;Asia/Kolkata
1277525;Balrampur;27.42949;82.18545;77396;Asia/Kolkata
1277527;Balotra;25.83242;72.24;68120;Asia/Kolkata
1277530;Baloda Bazar;21.65678;82.16062;25235;Asia/Kolkata
1277535;Balod;20.73081;81.20578;22275;Asia/Kolkata
1277539;Bali;22.64859;88.34115;296973;Asia/Kolkata
1277557;Ballalpur;19.84696;79.34578;92146;Asia/Kolkata
1277590;Bali;25.19725;73.29117;19259;Asia/Kolkata
1277599;Balasore;21.49266;86.93348;114321;Asia/Kolkata
1277634;Balarampur;23.09714;86.22292;22847;Asia/Kolkata
1277636;Balapur;20.66612;76.77386;42401;Asia/Kolkata
1277643;Balangir;20.70419;83.49029;91241;Asia/Kolkata
1277661;Balaghat;21.8156;80.18845;80360;Asia/Kolkata
1277666;Balachor;31.06062;76.30166;19166;Asia/Kolkata
1277684;Bakhtiyarpur;25.46179;85.53179;34533;Asia/Kolkata
1277723;Baj Baj;22.47514;88.17767;76159;Asia/Kolkata
1277748;Bairagnia;26.74063;85.27323;37465;Asia/Kolkata
1277759;Byndoor;13.86667;74.63333;20323;Asia/Kolkata
1277765;Bail-Hongal;15.8137;74.85895;47063;Asia/Kolkata
1277776;Baihar;22.10133;80.54967;16168;Asia/Kolkata
1277780;Baidyabati;22.78498;88.32586;115504;Asia/Kolkata
1277799;Bahraigh;27.57429;81.59474;182218;Asia/Kolkata
1277808;Bahjoi;28.39502;78.62659;33752;Asia/Kolkata
1277814;Baheri;28.77416;79.4974;63953;Asia/Kolkata
1277820;Baharampur;24.10473;88.25155;180547;Asia/Kolkata
1277835;Bahadurgarh;28.69287;76.93555;153613;Asia/Kolkata
1277836;Bahadurganj;26.26172;87.82443;31405;Asia/Kolkata
1277841;Bah;26.86912;78.59385;15359;Asia/Kolkata
1277844;Bagula;23.33664;88.64109;20999;Asia/Kolkata
1277882;Baghpat;28.94485;77.21865;41766;Asia/Kolkata
1277897;Baghdogra;26.69929;88.31177;17372;Asia/Kolkata
1277902;Bagha Purana;30.68809;75.09838;23360;Asia/Kolkata
1277909;Bagepalli;13.78338;77.79667;24031;Asia/Kolkata
1277924;Bagasra;21.48719;70.95516;32944;Asia/Kolkata
1277930;Bagar;28.18784;75.50012;15670;Asia/Kolkata
1277936;Bagalkot;16.18673;75.69614;97269;Asia/Kolkata
1277939;Bagaha;27.09918;84.09003;103855;Asia/Kolkata
1277940;Bagaha;24.52898;85.06019;91383;Asia/Kolkata
1277949;Badvel;14.73959;79.06201;16238;Asia/Kolkata
1277950;Baduria;22.74431;88.78655;49547;Asia/Kolkata
1277970;Badnawar;23.02181;75.23268;18790;Asia/Kolkata
1277976;Badlapur;19.15516;73.26553;104636;Asia/Kolkata
1278017;Badami;15.91495;75.67683;28314;Asia/Kolkata
1278023;Badagara;11.59776;75.58142;76493;Asia/Kolkata
1278026;Bada Barabil;22.11186;85.38684;56870;Asia/Kolkata
1278036;Bachhraon;28.92694;78.23456;29232;Asia/Kolkata
1278052;Babrala;28.26419;78.4056;16670;Asia/Kolkata
1278054;Babra;21.84577;71.30544;18993;Asia/Kolkata
1278058;Babina;25.23947;78.47028;35538;Asia/Kolkata
1278064;Baberu;25.54711;80.70443;15607;Asia/Kolkata
1278073;Babai;22.70256;77.93494;16176;Asia/Kolkata
1278083;Azamgarh;26.06832;83.18358;116644;Asia/Kolkata
1278094;Ajodhya;26.79909;82.2047;53293;Asia/Kolkata
1278100;Ayakudi;10.44992;77.55198;24120;Asia/Kolkata
1278122;Avanigadda;16.02148;80.91808;25761;Asia/Kolkata
1278124;Avinashi;11.19297;77.26865;24327;Asia/Kolkata
1278130;Avadi;13.1147;80.10981;250044;Asia/Kolkata
1278139;Ausa;18.24728;76.4993;34161;Asia/Kolkata
