city,city_ascii,lat,lng,iso3,population,continent
Gas City,Gas City,40.4897,-85.5984,USA,5874,North America
Columbus,Columbus,39.2094,-85.9178,USA,58406,North America
Seymour,Seymour,38.9474,-85.8914,USA,22918,North America
South Bend,South Bend,41.6771,-86.269,USA,279698,North America
West Lafayette,West Lafayette,40.4432,-86.9239,USA,45872,North America
Dyer,Dyer,41.4977,-87.5088,USA,15941,North America
Clinton,Clinton,39.6607,-87.4046,USA,6294,North America
Greenfield,Greenfield,39.7937,-85.7739,USA,21709,North America
Plainfield,Plainfield,39.7005,-86.3726,USA,31409,North America
Syracuse,Syracuse,41.4215,-85.749,USA,7085,North America
Columbia City,Columbia City,41.1611,-85.4854,USA,9342,North America
Lowell,Lowell,41.2934,-87.4183,USA,10102,North America
North Manchester,North Manchester,41.0044,-85.775,USA,5829,North America
Bluffton,Bluffton,40.7426,-85.173,USA,10052,North America
Monticello,Monticello,40.7455,-86.7668,USA,8445,North America
Fort Wayne,Fort Wayne,41.0885,-85.1436,USA,326814,North America
Avon,Avon,39.7604,-86.3916,USA,16960,North America
Martinsville,Martinsville,39.4228,-86.4207,USA,13097,North America
Bargersville,Bargersville,39.5414,-86.2004,USA,7213,North America
Gary,Gary,41.5906,-87.3472,USA,76424,North America
Frankfort,Frankfort,40.2799,-86.5181,USA,16205,North America
Peru,Peru,40.7585,-86.0715,USA,12686,North America
Ellettsville,Ellettsville,39.2308,-86.6221,USA,6622,North America
Marion,Marion,40.5497,-85.66,USA,41550,North America
Chesterton,Chesterton,41.5995,-87.0549,USA,13441,North America
Westfield,Westfield,40.0314,-86.1539,USA,37221,North America
Angola,Angola,41.6431,-85.005,USA,11169,North America
Valparaiso,Valparaiso,41.4796,-87.0528,USA,33104,North America
Huntington,Huntington,40.8812,-85.5062,USA,17982,North America
Brazil,Brazil,39.5232,-87.1244,USA,8110,North America
Winfield,Winfield,41.4097,-87.2623,USA,5560,North America
Elkhart,Elkhart,41.6919,-85.962,USA,147181,North America
Carmel,Carmel,39.9658,-86.1461,USA,91065,North America
Huntingburg,Huntingburg,38.3009,-86.9625,USA,5566,North America
Kokomo,Kokomo,40.464,-86.1277,USA,79048,North America
Auburn,Auburn,41.3666,-85.0559,USA,22257,North America
Crown Point,Crown Point,41.414,-87.3455,USA,29176,North America
New Whiteland,New Whiteland,39.5618,-86.0994,USA,6025,North America
Danville,Danville,39.7607,-86.5081,USA,9676,North America
Connersville,Connersville,39.6582,-85.141,USA,14740,North America
Decatur,Decatur,40.8301,-84.9281,USA,10572,North America
Lafayette,Lafayette,40.399,-86.8592,USA,157955,North America
Boonville,Boonville,38.0452,-87.2739,USA,6198,North America
East Chicago,East Chicago,41.6487,-87.4531,USA,28418,North America
Clarksville,Clarksville,38.3225,-85.7674,USA,21920,North America
Tell City,Tell City,37.9528,-86.7596,USA,9677,North America
Fishers,Fishers,39.959,-85.968,USA,90127,North America
Bedford,Bedford,38.8602,-86.4895,USA,14896,North America
Zionsville,Zionsville,39.999,-86.2921,USA,26784,North America
Noblesville,Noblesville,40.0354,-86.0056,USA,60183,North America
New Albany,New Albany,38.3078,-85.8242,USA,36670,North America
Shelbyville,Shelbyville,39.5319,-85.7753,USA,20639,North America
Rochester,Rochester,41.0591,-86.196,USA,7077,North America
Yorktown,Yorktown,40.183,-85.5123,USA,11210,North America
Crawfordsville,Crawfordsville,40.0433,-86.8966,USA,18109,North America
Anderson,Anderson,40.0875,-85.6921,USA,86565,North America
Evansville,Evansville,37.9882,-87.5339,USA,233353,North America
Saint John,Saint John,41.4431,-87.469,USA,16800,North America
Nappanee,Nappanee,41.4452,-85.9962,USA,7074,North America
Sellersburg,Sellersburg,38.4029,-85.7705,USA,8765,North America
Speedway,Speedway,39.7937,-86.2479,USA,12102,North America
Logansport,Logansport,40.7502,-86.3559,USA,20838,North America
Princeton,Princeton,38.3552,-87.5785,USA,8632,North America
Winona Lake,Winona Lake,41.2167,-85.8106,USA,5166,North America
Portage,Portage,41.5866,-87.1792,USA,36505,North America
Westville,Westville,41.5381,-86.9054,USA,5650,North America
Salem,Salem,38.6048,-86.0977,USA,6396,North America
Cumberland,Cumberland,39.7852,-85.9498,USA,5599,North America
Hartford City,Hartford City,40.4536,-85.3735,USA,5862,North America
Mishawaka,Mishawaka,41.6733,-86.1667,USA,48679,North America
Berne,Berne,40.6567,-84.9555,USA,5631,North America
Tipton,Tipton,40.2818,-86.0424,USA,6555,North America
Portland,Portland,40.4377,-84.9835,USA,5946,North America
Vincennes,Vincennes,38.6759,-87.5102,USA,20726,North America
North Vernon,North Vernon,39.0151,-85.6287,USA,11575,North America
Bloomington,Bloomington,39.1637,-86.5257,USA,114140,North America
Greenwood,Greenwood,39.6019,-86.1073,USA,56545,North America
Alexandria,Alexandria,40.2583,-85.676,USA,5024,North America
Lawrenceburg,Lawrenceburg,39.0989,-84.8713,USA,12787,North America
Washington,Washington,38.6592,-87.1721,USA,13090,North America
Jasper,Jasper,38.3936,-86.9405,USA,16245,North America
Garrett,Garrett,41.3532,-85.1236,USA,6360,North America
Greensburg,Greensburg,39.3515,-85.5024,USA,11928,North America
Muncie,Muncie,40.1989,-85.395,USA,89186,North America
Merrillville,Merrillville,41.4728,-87.3197,USA,34994,North America
Beech Grove,Beech Grove,39.7153,-86.087,USA,14740,North America
Mooresville,Mooresville,39.6038,-86.3677,USA,9660,North America
Indianapolis,Indianapolis,39.7771,-86.1458,USA,1550488,North America
Michigan City,Michigan City,41.7098,-86.8705,USA,65356,North America
Madison,Madison,38.758,-85.397,USA,18298,North America
Rushville,Rushville,39.6154,-85.4464,USA,6444,North America
Plymouth,Plymouth,41.3482,-86.3188,USA,12392,North America
Cedar Lake,Cedar Lake,41.3693,-87.438,USA,12183,North America
Greencastle,Greencastle,39.6431,-86.8419,USA,10812,North America
Linton,Linton,39.0357,-87.1587,USA,5644,North America
Lake Station,Lake Station,41.5729,-87.26,USA,11952,North America
Lawrence,Lawrence,39.8674,-85.9904,USA,47866,North America
Schererville,Schererville,41.487,-87.4444,USA,28701,North America
Kendallville,Kendallville,41.4441,-85.2578,USA,10444,North America
Hobart,Hobart,41.5139,-87.2728,USA,28248,North America
Franklin,Franklin,39.4935,-86.0541,USA,24867,North America
Highland,Highland,41.5484,-87.4587,USA,22737,North America
Union City,Union City,40.1994,-84.8204,USA,5295,North America
Mount Vernon,Mount Vernon,37.9364,-87.8955,USA,6821,North America
Rensselaer,Rensselaer,40.9381,-87.1683,USA,6091,North America
New Castle,New Castle,39.919,-85.3697,USA,21949,North America
New Haven,New Haven,41.0669,-85.0282,USA,15384,North America
Elwood,Elwood,40.2743,-85.8372,USA,9204,North America
Warsaw,Warsaw,41.2443,-85.8479,USA,32622,North America
Le Mars,Le Mars,42.7809,-96.1743,USA,9339,North America
Pleasant Hill,Pleasant Hill,41.5857,-93.4998,USA,9750,North America
Davenport,Davenport,41.5558,-90.6052,USA,288233,North America
Winterset,Winterset,41.3456,-94.0136,USA,5122,North America
Burlington,Burlington,40.8072,-91.1249,USA,29124,North America
Sioux Center,Sioux Center,43.0746,-96.1707,USA,7076,North America
Ankeny,Ankeny,41.7279,-93.6033,USA,58627,North America
Charles City,Charles City,43.0644,-92.6745,USA,7510,North America
Mount Pleasant,Mount Pleasant,40.9622,-91.5453,USA,8360,North America
Spirit Lake,Spirit Lake,43.4177,-95.1109,USA,11375,North America
Centerville,Centerville,40.7289,-92.8713,USA,5202,North America
Nevada,Nevada,42.0185,-93.4637,USA,6735,North America
Orange City,Orange City,43.0019,-96.0565,USA,7040,North America
Waverly,Waverly,42.725,-92.4706,USA,8812,North America
Newton,Newton,41.6965,-93.0405,USA,15428,North America
Marshalltown,Marshalltown,42.0341,-92.9067,USA,26640,North America
Washington,Washington,41.2982,-91.6928,USA,6771,North America
Grinnell,Grinnell,41.7372,-92.7244,USA,9014,North America
Dubuque,Dubuque,42.5007,-90.7064,USA,68873,North America
Marion,Marion,42.0444,-91.5853,USA,38480,North America
Creston,Creston,41.0597,-94.365,USA,7612,North America
Iowa City,Iowa City,41.6558,-91.5304,USA,116891,North America
Clinton,Clinton,41.8434,-90.2408,USA,30930,North America
Knoxville,Knoxville,41.3188,-93.1024,USA,7273,North America
Norwalk,Norwalk,41.4914,-93.6922,USA,10590,North America
Shenandoah,Shenandoah,40.7583,-95.372,USA,5022,North America
Algona,Algona,43.0743,-94.2302,USA,5296,North America
Asbury,Asbury,42.5118,-90.7799,USA,5475,North America
Clear Lake,Clear Lake,43.1346,-93.374,USA,7751,North America
Webster City,Webster City,42.4623,-93.8167,USA,7459,North America
Boone,Boone,42.0531,-93.8773,USA,12742,North America
Ottumwa,Ottumwa,41.0196,-92.4186,USA,24238,North America
Glenwood,Glenwood,41.0445,-95.7408,USA,6133,North America
Johnston,Johnston,41.6856,-93.7173,USA,21114,North America
Denison,Denison,42.016,-95.3528,USA,8249,North America
Independence,Independence,42.4621,-91.903,USA,5793,North America
Humboldt,Humboldt,42.7232,-94.2245,USA,5095,North America
Indianola,Indianola,41.3624,-93.5659,USA,15249,North America
Carroll,Carroll,42.0697,-94.8647,USA,9830,North America
Keokuk,Keokuk,40.4096,-91.4031,USA,12976,North America
Waterloo,Waterloo,42.492,-92.3522,USA,112635,North America
Estherville,Estherville,43.3998,-94.8343,USA,5785,North America
Decorah,Decorah,43.3018,-91.7849,USA,8415,North America
North Liberty,North Liberty,41.744,-91.6107,USA,18520,North America
Spencer,Spencer,43.1469,-95.1533,USA,10859,North America
Oelwein,Oelwein,42.6714,-91.9132,USA,6603,North America
Altoona,Altoona,41.6468,-93.4768,USA,17938,North America
Bettendorf,Bettendorf,41.5656,-90.4764,USA,35727,North America
Maquoketa,Maquoketa,42.0599,-90.665,USA,5996,North America
Clive,Clive,41.6145,-93.7973,USA,17546,North America
Grimes,Grimes,41.6776,-93.7946,USA,11909,North America
Council Bluffs,Council Bluffs,41.2369,-95.8518,USA,62524,North America
Des Moines,Des Moines,41.5725,-93.6104,USA,476689,North America
Anamosa,Anamosa,42.1091,-91.2759,USA,5394,North America
Clarinda,Clarinda,40.738,-95.034,USA,5233,North America
Fort Madison,Fort Madison,40.6198,-91.352,USA,10401,North America
Cedar Rapids,Cedar Rapids,41.9667,-91.6781,USA,184610,North America
Mount Vernon,Mount Vernon,41.923,-91.4244,USA,6366,North America
Perry,Perry,41.838,-94.094,USA,7734,North America
Oskaloosa,Oskaloosa,41.2921,-92.6404,USA,12611,North America
Sioux City,Sioux City,42.4959,-96.3901,USA,106740,North America
Storm Lake,Storm Lake,42.6431,-95.197,USA,11549,North America
Cedar Falls,Cedar Falls,42.5197,-92.4532,USA,41390,North America
Waukee,Waukee,41.6002,-93.8702,USA,19284,North America
Red Oak,Red Oak,41.0141,-95.2248,USA,5337,North America
Fort Dodge,Fort Dodge,42.5098,-94.1751,USA,24359,North America
Muscatine,Muscatine,41.4195,-91.068,USA,26481,North America
Fairfield,Fairfield,41.0071,-91.9673,USA,11128,North America
Pella,Pella,41.4051,-92.9178,USA,9653,North America
Ames,Ames,42.0262,-93.6275,USA,67841,North America
Eldridge,Eldridge,41.6394,-90.5805,USA,6297,North America
Urbandale,Urbandale,41.639,-93.7814,USA,43018,North America
Coralville,Coralville,41.699,-91.5968,USA,20397,North America
Mason City,Mason City,43.1487,-93.1998,USA,26487,North America
West Des Moines,West Des Moines,41.5527,-93.7803,USA,64560,North America
Atlantic,Atlantic,41.3957,-95.0139,USA,6058,North America
Bondurant,Bondurant,41.6986,-93.4546,USA,5796,North America
Hiawatha,Hiawatha,42.0518,-91.6899,USA,7212,North America
McAlester,McAlester,34.9262,-95.7698,USA,19312,North America
Shawnee,Shawnee,35.3524,-96.9647,USA,36100,North America
Skiatook,Skiatook,36.3693,-95.9815,USA,7236,North America
Wagoner,Wagoner,35.9641,-95.3791,USA,8547,North America
Broken Arrow,Broken Arrow,36.0367,-95.7808,USA,107403,North America
Durant,Durant,33.9957,-96.3938,USA,18187,North America
Midwest City,Midwest City,35.463,-97.371,USA,57305,North America
Stillwater,Stillwater,36.1315,-97.074,USA,48233,North America
Mustang,Mustang,35.3917,-97.7245,USA,20792,North America
Blanchard,Blanchard,35.1523,-97.6612,USA,8463,North America
Sand Springs,Sand Springs,36.1345,-96.1285,USA,19822,North America
Sallisaw,Sallisaw,35.4609,-94.807,USA,7922,North America
Guthrie,Guthrie,35.8428,-97.4358,USA,9237,North America
Owasso,Owasso,36.2884,-95.8312,USA,35784,North America
Tahlequah,Tahlequah,35.9116,-94.9773,USA,19682,North America
Purcell,Purcell,35.018,-97.3747,USA,7528,North America
Blackwell,Blackwell,36.8011,-97.3003,USA,6639,North America
Edmond,Edmond,35.6689,-97.4159,USA,91191,North America
Sapulpa,Sapulpa,36.009,-96.0983,USA,20928,North America
Warr Acres,Warr Acres,35.5284,-97.6182,USA,10420,North America
Duncan,Duncan,34.5425,-97.919,USA,20895,North America
Idabel,Idabel,33.9041,-94.8294,USA,5889,North America
Grove,Grove,36.5925,-94.7885,USA,7387,North America
Alva,Alva,36.8011,-98.6679,USA,5818,North America
Clinton,Clinton,35.5058,-98.9724,USA,8761,North America
Collinsville,Collinsville,36.3725,-95.8596,USA,5039,North America
Poteau,Poteau,35.0431,-94.6356,USA,8100,North America
Henryetta,Henryetta,35.4421,-95.9848,USA,6382,North America
Glenpool,Glenpool,35.9481,-96.0049,USA,13479,North America
Pauls Valley,Pauls Valley,34.7236,-97.2291,USA,5852,North America
Lawton,Lawton,34.6171,-98.4204,USA,92299,North America
Oklahoma City,Oklahoma City,35.4677,-97.5138,USA,948154,North America
Ardmore,Ardmore,34.1944,-97.1251,USA,21597,North America
Claremore,Claremore,36.3143,-95.6101,USA,25826,North America
Yukon,Yukon,35.5203,-97.7636,USA,26340,North America
Bixby,Bixby,35.9454,-95.8773,USA,25333,North America
Tulsa,Tulsa,36.1284,-95.9037,USA,674211,North America
Noble,Noble,35.1385,-97.371,USA,6756,North America
Muskogee,Muskogee,35.743,-95.3567,USA,41117,North America
Moore,Moore,35.3294,-97.4758,USA,61415,North America
Chickasha,Chickasha,35.041,-97.9472,USA,16118,North America
Lone Grove,Lone Grove,34.1825,-97.2549,USA,5225,North America
Seminole,Seminole,35.2345,-96.65,USA,5880,North America
Catoosa,Catoosa,36.1832,-95.7663,USA,7133,North America
Ponca City,Ponca City,36.7235,-97.0679,USA,25164,North America
Del City,Del City,35.4483,-97.4408,USA,21950,North America
Bethany,Bethany,35.5072,-97.6417,USA,19543,North America
Choctaw,Choctaw,35.48,-97.2666,USA,12354,North America
Elk City,Elk City,35.3849,-99.4333,USA,11136,North America
Jenks,Jenks,35.998,-95.9737,USA,21812,North America
Miami,Miami,36.8877,-94.8718,USA,16042,North America
The Village,The Village,35.5706,-97.5567,USA,9429,North America
El Reno,El Reno,35.543,-97.966,USA,16902,North America
Tecumseh,Tecumseh,35.2639,-96.9338,USA,6666,North America
Muldrow,Muldrow,35.404,-94.5969,USA,5525,North America
Newcastle,Newcastle,35.2404,-97.5998,USA,9652,North America
Coweta,Coweta,35.9676,-95.6538,USA,9673,North America
Okmulgee,Okmulgee,35.6136,-96.0069,USA,13959,North America
Enid,Enid,36.4061,-97.8701,USA,49176,North America
Guymon,Guymon,36.6901,-101.4778,USA,11596,North America
Piedmont,Piedmont,35.6784,-97.7528,USA,7422,North America
Tuttle,Tuttle,35.3068,-97.7556,USA,6968,North America
Altus,Altus,34.6566,-99.3051,USA,19246,North America
Anadarko,Anadarko,35.0653,-98.244,USA,5928,North America
Ada,Ada,34.7683,-96.6689,USA,17981,North America
Norman,Norman,35.2335,-97.3471,USA,114444,North America
Weatherford,Weatherford,35.5385,-98.6872,USA,11844,North America
Holdenville,Holdenville,35.0836,-96.4004,USA,5676,North America
Woodward,Woodward,36.4246,-99.4059,USA,11807,North America
Cushing,Cushing,35.9797,-96.7603,USA,6716,North America
Vinita,Vinita,36.6364,-95.177,USA,5813,North America
Bartlesville,Bartlesville,36.7356,-95.9451,USA,39848,North America
Scottsdale,Scottsdale,33.6872,-111.865,USA,246645,North America
Flagstaff,Flagstaff,35.1867,-111.6175,USA,78065,North America
Nogales,Nogales,31.3624,-110.9336,USA,30771,North America
Tolleson,Tolleson,33.4484,-112.2561,USA,7178,North America
Oro Valley,Oro Valley,32.4226,-110.9767,USA,43781,North America
El Mirage,El Mirage,33.5906,-112.3271,USA,35043,North America
Guadalupe,Guadalupe,33.3665,-111.9633,USA,6336,North America
Queen Creek,Queen Creek,33.2392,-111.6397,USA,35524,North America
Buckeye,Buckeye,33.4318,-112.643,USA,64629,North America
Show Low,Show Low,34.2677,-110.0387,USA,10835,North America
Coolidge,Coolidge,32.9595,-111.5285,USA,11568,North America
Phoenix,Phoenix,33.5722,-112.0891,USA,4054083,North America
Marana,Marana,32.4355,-111.1558,USA,43474,North America
Maricopa,Maricopa,33.0447,-112.0164,USA,45666,North America
Sedona,Sedona,34.8574,-111.7951,USA,7008,North America
Avondale,Avondale,33.3858,-112.3236,USA,214235,North America
Tucson,Tucson,32.1558,-110.8777,USA,860333,North America
Eloy,Eloy,32.7464,-111.5994,USA,17442,North America
Gilbert,Gilbert,33.3103,-111.7463,USA,237133,North America
Prescott Valley,Prescott Valley,34.5983,-112.3178,USA,94154,North America
Mesa,Mesa,33.4016,-111.718,USA,484587,North America
Cave Creek,Cave Creek,33.8513,-111.9801,USA,5476,North America
Douglas,Douglas,31.3602,-109.5394,USA,16885,North America
Safford,Safford,32.8318,-109.7006,USA,19228,North America
Apache Junction,Apache Junction,33.3982,-111.5349,USA,39954,North America
Prescott,Prescott,34.5799,-112.4476,USA,42513,North America
Bisbee,Bisbee,31.4126,-109.9179,USA,5189,North America
Cottonwood,Cottonwood,34.7194,-112.0014,USA,11990,North America
Sierra Vista,Sierra Vista,31.5631,-110.3153,USA,51927,North America
Bullhead City,Bullhead City,35.1205,-114.546,USA,49184,North America
Casa Grande,Casa Grande,32.907,-111.7623,USA,57635,North America
Winslow,Winslow,35.0253,-110.7098,USA,9864,North America
Snowflake,Snowflake,34.5223,-110.0914,USA,6473,North America
Yuma,Yuma,32.599,-114.5489,USA,137936,North America
Sahuarita,Sahuarita,31.9328,-110.9654,USA,46385,North America
Somerton,Somerton,32.6009,-114.699,USA,17800,North America
Chino Valley,Chino Valley,34.7593,-112.4107,USA,11214,North America
Chandler,Chandler,33.2828,-111.8517,USA,247477,North America
Youngtown,Youngtown,33.5846,-112.3048,USA,6759,North America
Fountain Hills,Fountain Hills,33.6072,-111.7398,USA,24482,North America
Glendale,Glendale,33.5797,-112.2246,USA,245895,North America
Eagar,Eagar,34.1058,-109.2956,USA,6222,North America
Surprise,Surprise,33.6802,-112.4525,USA,132677,North America
South Tucson,South Tucson,32.1955,-110.9691,USA,5645,North America
Litchfield Park,Litchfield Park,33.5024,-112.3586,USA,5766,North America
